% Ceci represente la classification de critiques de films en fonction de leur jugement.

@relation critiques
@attribute contenu string
@attribute classe {positive, mixed, negative}

@data
'To be sure, Steve Jobs has its own integrity as the story of the young innovator, but it\'s a little like making a movie about Thomas Edison and stopping somewhere between the phonograph and the lightbulb.',positive
'Steve Jobs is a tale of two men, not one: A more accurate, not to say wittier, title would have been Steve Jobs and Aaron Sorkin.',positive
'As sharp and slick as Steve Jobs is, it ends up feeling more interested in entertainment than enlightenment.',positive
'Sorkin\'s voice dominates the discourse and the film rarely has a chance to catch its collective breath. While you have to give the duo credit for attempting an unconventional structure, it\'s a choice that arguably only works thanks to the contributions of a stellar ensemble.',positive
'The first act is a thing of beauty and the second, good enough. Shame about that third act, though, and the ending that retroactively diminishes everything that preceded it.',positive
'A movie that feels like a series of beautifully and meticulously crafted tiles in a half-finished mosaic; you can admire the pieces but still come away feeling like you\'ve been deprived of the whole.',positive
'It\'s exhausting, impressionistic, and ultimately hollow, extraordinarily well-acted but not nearly as relevant as The Social Network.',positive
'We don\'t go to Hollywood movies for hard facts, but it\'d be nice to think we\'re getting some kind of truth with our entertainment. Maybe Aaron Sorkin thinks we can\'t handle the truth.',positive
'The movie, a formidable technical and design achievement, has everything going for it except a sense of Jobs\' inner life.',positive
'If you\'re going to interpret on film the searching mind of an indisputable genius, it helps not to make too many dumbass moves. On that basis, score a triumph for Steve Jobs, written, directed and acted to perfection, and so fresh and startling in conception and execution that it leaves you awed.',positive
'Steve Jobs, which by many accounts plays loose with the facts, is at its weakest when it tries to humanize its protagonist.',positive
'Steve Jobs is a smart, hugely entertaining film that all but bristles with crackling creative energy. What it is not is a standard biopic.',positive
'Steve Jobs is a rich and potent document of the times, an expression of both the awe that attends sophisticated new consumer goods and the unease that trails in the wake of their arrival.... Mostly, though, it is a formally audacious, intellectually energized entertainment, a powerful challenge to the lazy conventions of Hollywood storytelling and a feast for connoisseurs of contemporary screen acting.',positive
'A deliriously quick-footed and orchestrally pitched character study, Steve Jobs is an ambitious, deeply captivating portrait of the high cost of genius.',positive
'What Boyle and Sorkin are after here is a portrait of Jobs, not a photograph. And they have succeeded in making one, in wildly entertaining fashion.',positive
'The film\'s tension comes partly from a raft of terrific performances — everyone\'s good, and Fassbender\'s stellar — and partly from juxtaposing Jobs\' public and private personas. He could make cheering audiences believe he was changing the world, but backstage ... not so much.',positive
'Straight Outta Compton is among the most potent rags-to-riches showbiz movies ever made.',positive
'It plays like a Marvel superhero movie had Marvel been run by Suge Knight.',positive
'Straight Outta Compton is a hugely entertaining film that works best if you don\'t look at it too closely and just listen.',positive
'Both of its time and of the moment, Straight Outta Compton is potent and largely successful, and makes a hell of a case for why this was a story worth telling.',positive
'Straight Outta Compton proves as infectiously entertaining as it is educational thanks to F. Gary Gray\'s richly textured direction and a thumping soundtrack that confirms rap as the protest music of its time.',positive
'Potent and visceral in its depiction of street life and blinged-up excess alike, Straight Outta Compton delivers big beats of both kinds.',positive
'Straight Outta Compton is, undoubtedly, a nostalgia trip, but, this being NWA, it\'s one you take in a \'64 Impala with height-adjustable suspension. It\'s a loud, stylish ride.',positive
'A sprawling, overstuffed, formulaic but highly entertaining story of pop stardom.',positive
'No movie could capture all the alarming incidents and contradictions that make up the complete N.W.A. story. But in order to stress the group\'s most righteous side, the movie downplays their youthful excesses as well as their flagrant sexism.',positive
'Buoyed by a soundtrack that\'ll have fortysomethings cracking open 40-ounces and recalling a marginally simpler, if still chaotic, time in their lives, Straight Outta Compton\'s bark is just as snarly-cool as its bite. Take that, Tipper Gore.',positive
'Even with the film\'s mild flaws and arms-wide-open approach, it tells a powerful, engaging and compelling story of how America challenged and changed five young black men, and how they in turn challenged and changed America.',positive
'Straight Outta Compton reminds viewers not only who N.W.A. were and what they meant, but also why they mattered — and still do.',positive
'Within the vigorous entertainment of Straight Outta Compton is a sharp-minded realism about the machines within the machines, the amplifiers of money and media that, behind the scenes and offscreen, play crucial roles in the flow of power.',positive
'It\'s overlong and sanitized but succeeds in presenting an important part of contemporary American culture to a mainstream audience.',positive
'Now in middle age, members of N.W.A. no longer believe all of the hype. They\'re in an introspective space, to the great benefit of this film.',positive
'It all adds up to a terrific, if biased on the side of the winners (Dre and Cube) history lesson, and a thoroughly compelling, very American and utterly modern musical biography.',positive
'The performances are terrific, and when it\'s on its game, which is often, Straight Outta Compton is an explosive look at the creation of a message that had to be delivered by the only people who could deliver it, a message that is, unfortunately, as timely now as when we first heard it.',positive
'Despite Straight Outta Compton\'s energetic acting and Gray\'s capture of in-studio Eureka! moments, it never manages to transcend biopic hagiography, with characters whose names appear in the production credits – Dre, Cube and Eazy-E\'s widow Tomica Woods-Wright – faring best onscreen.',positive
'If the movie pushes most of the ugliest behavior off onto side players (like the notorious Suge Knight, played by R. Marcus Taylor), it does for the most part fulfill its mission, breathing life into the origin story of a group whose influence is still being felt.',positive
'Straight Outta Compton, while often entertaining and dynamic, ultimately feels as if its meant to act as a kind of cinematic trophy to rest on a pedestal that celebrates not only N.W.A., but the successful and trailblazing members who helped define hip hop outside of the group.',positive
'It\'s biopic syndrome, this impulse to condense events to hit the high notes, to provide fans with recognizable stories, to essentially act as a greatest hits album, and it sinks the second half of an otherwise compelling, funny and extremely entertaining film with a beat all its own.',positive
'F. Gary Gray\'s Straight Outta Compton starts out strong, peaks quickly, and then gets tangled in complications and compromise and falls apart.',positive
'When the songs themselves take center stage the movie works. What remains in the wings constitutes another, fuller story.',positive
'If Compton is undeniably of the moment, it\'s also timeless in its depiction of how artists and writers transform the world around them into angry, profane, vibrant and singular personal expression.',positive
'It\'s most towering accomplishment are its set pieces, which manage to be brash, exhilarating, and even occasionally moving.',positive
'Besides the movie\'s weight in our contemporary, post-Ferguson historical moment, Straight Outta Compton may also be the funniest, most exhilarating and flat-out best Hollywood movie of the summer.',positive
'Straight Outta Compton plays better when it\'s outside the box, showing us N.W.A power and the consequences of abusing it. Would the movie be better if it didn\'t sidestep the band\'s misogyny, gay-bashing and malicious infighting? No shit. But what stands is an amazement, an electrifying piece of hip-hop history that speaks urgently to right now.',positive
'Credit goes to smart casting of unknowns in the leads, who click uniformly; a packed script that manages not to feel overly long and social commentary that is timeless.',positive
'One of the summer\'s most entertaining and provocative movies.',positive
'This is one of the better musical biopics of the last 20 years.',positive
'More interesting than the hows and whys of N.W.A.\'s controversial rise and fall in the industry are the inside snapshots of the industry itself, from grimy Compton clubs to electrifying arena concerts to hotel orgies to studio sessions that illuminate Dr. Dre\'s creative process.',positive
'The heroine\'s voice-overs, delivered into the microphone of a Bell & Howell tape recorder in Minnie\'s bedroom, are the movie\'s motor. They\'re proud and insecure, profanely comic, dripping with adolescent wisdom and self-absorption.',positive
'Marielle Heller\'s debut directorial effort is incisive and universal, despite its very specific and detailed setting.',positive
'As told through Heller\'s acutely sensitive vision, the result is less off-putting and more of an authentic insight into a perspective grossly underrepresented in American cinema.',positive
'The result – believable, hopeful, tender, delightful – is a movie of (increasingly rare) truly indie sensibility, made by women who are confident about healthy feminine resilience.',positive
'[Wiig\'s] great, but the film\'s in the pocket of Powley\'s rib-high corduroys from the second she struts onscreen — and long after she takes them off.',positive
'A remarkably vibrant and frank look at one precocious teen\'s emerging sexual life — a film with the stuff of life coursing through its veins and sex very much on its brain.',positive
'The Diary of a Teenage Girl is the rare movie that presents the subject of the loss of virginity from the female perspective. Not only is the film unique in this regard, but also in its frankness, humor, and artistry.',positive
'An honest and personal and unblurred examination (even through that druggy blur) of a tricky voyage into womanhood.',positive
'Films often fail to capture the turmoil of being a teenager — but not this one.',positive
'That it\'s unsettling not just because of the contentious moral context underlines just how radical any realistic depictions of female desire and sexual experience still are.',positive
'The result is a film that is funny and sad, scary and sweet, disturbing and revelatory.',positive
'Powley is sensational, expertly blending hilarity and heartbreak. Her scenes with Wiig, sublime in her hard-won gravity, are unique and unforgettable. Just like the movie.',positive
'One needn\'t have first-person experience with, or even approve of, the extremes Minnie pursues to appreciate the honest, forthright way Heller and Powley present a journey that, stripped to its most basic emotional elements, is timeless and universal.',positive
'True to its title, Marielle Heller\'s adaptation of Phoebe Gloeckner\'s semi-autobiographical novel has the loosely structured, unfiltered feel of a young person\'s diary.',positive
'What it doesn\'t do -- and this is what makes this Diary different -- is let what happens define her or ruin her.',positive
'The movie\'s dedication to girls everywhere is unnecessary; it already feels so specific and true without it.',positive
'As uneven as it can be at times in its last fifteen minutes, Marielle Heller has crafted a super promising debut that evokes the idea of unlocking the secret world of teenage girls and letting us live inside the special little jewel box if ever so briefly.',positive
'The first thing to know about The Diary of a Teenage Girl is that young British actress Powley is staggeringly good in it.',positive
'Young women have desires too, and the unsinkable, uninhibited Minnie finds that a little self-belief can make up for a lot of bad decisions.',positive
'Busy British newcomer Bel Powley is extraordinary as the teen finding her identity in mid-1970s San Francisco.',positive
'Minnie\'s inner life, a fantasia of animations appearing Crumb-like around her, is dazzling, and there\'s plenty of naked emotion amid the sex, drugs and hand-drawn penises.',positive
'What a ballsy film and honest too.',positive
'This adaptation of Phoebe Gloeckner\'s heavily autobiographical novel is ideally cast and skillfully handled.',positive
'Movies concerned with the life, the mind, the body and the dawning self-respect of a 15-year-old girl running every sort of risk — these are rare. The Diary of a Teenage Girl is one of them, and it\'s terrific.',positive
'You don\'t often hear the adjective uncomfortable used as a compliment. But you\'re seldom going to come across a movie that makes you as uncomfortable as The Diary of a Teenage Girl yet seems as true to life.',positive
'It is not a pleasure to sit through, not even remotely, not even by some stretched definition of the word pleasure. It\'s work, but it\'s ultimately rewarding work. It tackles some truths that other movies wouldn\'t touch, not even with a stick and thick gloves.',positive
'Debut director Marielle Heller\'s spent a lot of time with this material — she wrote and starred in an off-Broadway adaptation — and her confident direction of Powley, Skarsgård and Wiig, fused with a Polaroid-evocative palette and a glam \'70s soundtrack, makes this an indelible coming-of-age story.',positive
'The sex is explicit and frequent and pretty much covers the spectrum. The drug use that accompanies it cringe-worthy. No man could have ever gotten away with adapting Phoebe Gloeckner\'s novel in such frank terms.',positive
'A rare gem of a movie.',positive
'The novel is life-specific, but what makes Minnie — on the page and now on the screen — greater than any one girl is how she tells her own story in her own soaringly alive voice.',positive
'It\'s this adoption not only of Minnie\'s point of view but the voice and narrative style of her half girlish, half womanly outlook on life that makes The Diary of a Teenage Girl such a vibrant, hopeful film.',positive
'It\'s morally complex and sometimes uncomfortably close to the bone, but also lushly bawdy and funny, and packaged together with an astonishing degree of cinematic brio by first-time writer-director Marielle Heller.',positive
'As unsettling as Marielle Heller\'s feature-film debut can be — there are moments you\'ll ache for Minnie and other ones where you\'ll want to lock her away — it rings much truer than most coming-of-age stories.',positive
'For all of Heller\'s impressive direction, she could have delivered something soulless without Powley\'s contributions.',positive
'The Green Inferno is not exactly a feel-good film, but it gets a very particular job done.',positive
'Unlike the \'70s Italian cannibal movies, The Green Inferno doesn\'t have a mondo vibe. It\'s artfully made and acted with skill.',positive
'With some genuinely insightful dialogue, a number of truly funny bits of physical business, and small scenes allowing us to get know and like a half-dozen supporting players, The Intern grows us on from scene to scene, from moment to moment.',positive
'There\'d be a lot less strife and starvation, disease and dread, if Nancy Meyers ruled the world.',positive
'It\'s not much of a movie. But raging bull Robert De Niro, suited up to play for humor and heart, proves he can be a world-class charmer.',positive
'Has its bright spots but is practically blinded by its own privileged perspective of life among the landed gentry of Brooklyn.',positive
'The success of this film may ride entirely on the alchemy of these particular actors, but whatever is carrying it, The Intern gets there.',positive
'These days, it\'s tough to find a comedy that even aspires to sophistication. The Intern entertainingly fills that slot.',positive
'Here\'s the thing: The Intern, while having its share of silly moments, is the most genuinely enjoyable and likable movie that Meyers — a longtime writer and producer before taking up directing — has put her name to since, oh, I don\'t know, 1984\'s Irreconcilable Differences.',positive
'With The Intern, Meyers has made another bright, contemporary American comedy with a lot on its mind — and works hard to make it look effortless.',positive
'When the film gets more serious it produces some affecting moments between the two leads.',positive
'Playing a 70-year-old seeking renewed purpose as an intern at an Internet start-up, Robert De Niro is gentle as a kitten. Is it disrespectful to want to greet this icon of American cinema with a snuggle and a tumbler of warm milk?',positive
'Meyers wants this to be all sort of amiable and charming and a big warm bath of a film, and it is.',positive
'Hathaway\'s take on the underwritten Jules is refreshingly unshowy, but De Niro seems a little lost.',positive
'While most other films sprint through expository dialogue, and bluster their way through action scenes, The Last Witch Hunter is measured enough to make you want to suspend your disbelief.',positive
'The story works out like you might expect. The joys are in the way director Breck Eisner, like Diesel, is earnest about this goofiness. His direction might not showcase the full wit of the script, but it does honor its inventiveness.',positive
'It has enough ingredients for a reasonably entertaining fantasy adventure—except, that is, for an interesting lead character with an emotionally compelling hook.',positive
'If you have a fondness for the genre and a particular love of \'60s pop, The Man From UNCLE is the summer\'s big fizzy drink, all bubbles, and while it may be gone the moment you walk out of the theater, the smile it puts on your face will likely linger.',positive
'It succeeds admirably on its own terms – more so, I think, than his two Sherlock Holmes films – and while it never really transcends pastiche, its ambitions don\'t lie in that direction.',positive
'Though it\'s made with lots of modern tricks and technology, it\'s old-fashioned in the best sense, and not just because it\'s set in the Sixties.',positive
'It turns out to be absolutely delightful.',positive
'The spectacular Italian locations, jazzy score and vehicular action finally go somewhere in the third act, when Ritchie riffs a few stylistic conventions of the era. Mesmerizing and clever, but more style than substance.',positive
'A lot of energy and effort has gone into this endeavor, and I can\'t say some of it\'s not fun. But more of it, alas, is just tedious. Say uncle already.',positive
'Vikander, the sexbot in Ex Machina, is having a hell of a year. And you can see why. Gaby isn\'t much of a part, but Vikander makes her a live wire. Her impromptu dance with Kuryakin that ends in a wrestling match is, well, something to see.',positive
'Temperamentally, Guy Ritchie aligns more with the lithe, James Bond-like Solo: detached, above-it-all, eternally cool under pressure.',positive
'U.N.C.L.E. has enough style and smarts to make it an amusingly louche summer movie: a cultivated mix of action and wit, suits and cities, that feels refreshingly analogue in a digital world.',positive
'This new Man from U.N.C.L.E. would be an instant masterpiece if it were consistently as good as its best parts, but even as a hit-and-miss affair, it\'s a bracing bit of late-summer fun for anyone who has given up the notion of a major studio offering anything truly revelatory until at least October.',positive
'A celebration of a time when secret agents dressed impeccably, bantered with style, and had exceptionally cool toys. That the movie is almost instantly forgettable is part of the pleasure.',positive
'Director Guy Ritchie, who wasn\'t born when the TV show debuted in 1964, cleverly captures the elements that made it a success.',positive
'It has taken Warner Brothers ten years to get this property a new life and, thankfully, the results in no way resemble those of its Cold War TV compatriot. Or, to put it another way, The Man from U.N.C.L.E. (2015) is good fun, which The Avengers (1998) wasn\'t.',positive
'What really sets The Man From U.N.C.L.E. apart is its refusal to pander to short attention spans. This is a movie whose charm sneaks up on you, like a spy in the night.',positive
'While The Man From U.N.C.L.E. probably isn\'t any less of a caricature of its period than Sherlock Holmes, it carries its fakeness with more snap in its step. The imaginary intrigue it generates is fleeting, but often beautiful.',positive
'The Man from U.N.C.L.E. plays a like a lower key, vintage edition of a Mission: Impossible movie. It\'s a good movie with a great look.',positive
'What\'s so fascinating about the film is that it truly turns on the solving of problems, and its chief solver, stuck on Mars, manages to be so funny, interesting and infallibly likable that you\'re invested in his predicament at every moment.',positive
'It takes a genuine master craftsman to take something as complex and difficult as this and make it look easy, but it also takes an artist with a great ear to take something as dense with exposition as this is and make it practically sing.',positive
'The supporting cast is an embarrassment of riches for Scott, and Chastain is particularly strong as the concerned commander of the mission. Yet this is most definitely Damon\'s movie and a throwback to the unabashed idealism of Hollywood past.',positive
'It\'s one of the most comforting science fiction films in years.',positive
'The Martian is a straightforward and thrilling survival-and-rescue adventure, without the metaphysical and emotional trappings of, say, Interstellar.\'\' It\'s pure fun.',positive
'The Martian really, truly works — not as art, necessarily, but as the sort of epic, intelligent entertainment the mainstream film industry has supposedly forgotten how to craft. All that, and the movie\'s a valentine to creative collaboration as well as an example of it. It\'s enough to make you almost grateful.',positive
'The Martian is never less than engaging, and often much more than that.',positive
'The Martian is nearly all things to all audiences: a ticking-clock drama, an intimate character study, a sci-fi comedy, a rollicking space adventure. It\'s almost impossible to dislike, which is perhaps its only flaw. When a huge film reveals its eager-to-please intentions from the get-go, the stakes evaporate awfully quick.',positive
'This is science fiction for sophisticated audiences and, as such, a fulfilling and satisfying experience.',positive
'What\'s being marketed as a sober, straightforward sci-fi drama (the words Bring him home superimposed on an unsmiling Matt Damon inside a space helmet) is instead a smart, exhilarating, often disarmingly funny return to classic adventures of yore.',positive
'The most fascinating thing about the film is how it leans into predictability rather than make a show of fighting it.',positive
'Damon is terrific. The movie lives and breathes on his performance, and he comes through in every scene.',positive
'Ridley Scott\'s The Martian is a brainy blockbuster, melding genuine science and fiction into a rare popcorn epic that actually makes you feel smarter for watching.',positive
'At its heart, The Martian is an unapologetically stirring celebration of our ability, as a species, to solve even the most daunting problems via rational thought, step by step by step. It\'s basically Human Ingenuity: The Movie.',positive
'Damon has never seemed more at home than he does here, millions of miles adrift.',positive
'[An] enormously entertaining movie.',positive
'Mr. Damon\'s Everyman quality (he\'s our Jimmy Stewart) helps scale the story down, but what makes this epic personal is Mr. Scott\'s filmmaking, in which every soaring aerial shot of the red planet is answered by the intimate landscape of a face.',positive
'The animating humanism of Scott\'s film is irreducible. It\'s a wry tribute to the qualities that got our species into space in the first place: our resourcefulness, our curiosity and our outsized, ridiculous, beautiful brains.',positive
'Bringing optimism, nerd-itude and a touch of crazy to his character\'s solo ordeal—at one point, scraggly Watney calls himself a space pirate—Damon is the key to the movie\'s exuberance.',positive
'Anchored by another great turn from Matt Damon, The Martian mixes smarts, laughs, weird character bits and tension on a huge canvas. The result is Scott\'s most purely enjoyable film for ages.',positive
'It\'s not iconic sci-fi to match Alien or Blade Runner but it is a topical, supremely crafted, intelligent, heartfelt spectacle with gallows humour to die for. Strap yourself in.',positive
'The director and screenwriter downplay the conventional melodrama inherent in the situation in favor of emphasizing how practical problems should be addressed with rational responses rather than hysteria, knee-jerk patriotism or selfish expedience.',positive
'While there are a few loose ends in Drew Goddard\'s screenplay, which is faithful to but necessarily less detailed than its source, the film is a triumph of storytelling, a tribute to the power of the crowd-pleaser.',positive
'Scott\'s sci-fi adventure is the kind of film you leave the theater itching to tell your friends to see. Like Apollo 13 and Gravity, it turns science and problem solving into an edge-of-your-seat experience.',positive
'Entertaining as the movie often is, this all-American, can-do attitude is also the source of its shortcomings. Given the enormousness of its subject, there is a radical lack of awe in this movie.',positive
'What makes The Martian work is Damon.',positive
'A gorgeous film that could inspire a whole new crop of astronauts.',positive
'Yes, The Martian does look like it was shot on Mars, even though the film\'s tone is suspiciously light and cheerful for Scott, who tends to thrive on a chillier, more dour habitat.',positive
'A lot of the information in The Martian will be incomprehensible to the lay audience and the climax is…well, not exactly original. But it makes for one hell of an entertaining ride.',positive
'The Martian celebrates both the indomitable human spirit and the belief that our species can, with patience and common sense, think its way out of almost any problem. If the film occasionally preaches, its message strikes home.',positive
'The coolest sequences in the film are its first third, with Watney\'s communication cut off and NASA unaware he\'s there.',positive
'As commercial entertainment, The Martian delivers on expectations of a smart blockbuster even as it adheres to the formula of a relatively simple feel-good drama. Though Interstellar aimed for more ambition, The Martian plays it safer: It\'s a brainy studio effort that sticks to familiar ground in more ways than one.',positive
'The Martian is the most purely enjoyable picture Scott has made in years. The streamlined narrative and the film\'s consistent pacing, aided by a cast who don\'t make a wrongfooted move, makes for easy popcorn entertainment.',positive
'Visually spectacular and consistently entertaining, Ridley Scott\'s space rescue procedural The Martian suffers only from a failure to hit its emotional beats with the amount of force and feeling usually required to make this kind of life-and-death adventure really take off.',positive
'The Martian is shot, designed, computer-generated, and scripted on a level that makes most films of its ilk look slipshod. Scott and writer Drew Goddard aren\'t trying to make an important sci-fi movie like Interstellar. They aim lower but blow past their marks.',positive
'You can argue that the plot of The Martian doesn\'t offer many surprises, but this is a movie of innumerable delightful moments and small discoveries, and even more of infectious enthusiasm.',positive
'The Martian is a film that respects the geekiest among us, and that pays off all around.',positive
'Perhaps most importantly, not only does the film stress the importance of using math and physics and botany and chemistry to solve problems, but it also makes a plot based on scientific inquiry and audacity just as exciting and even more unpredictable as the movies\' usual brand of problem-solving, the kind that involves punching everyone and then blowing everything up.',positive
'An enthralling and rigorously realistic outer-space survival story.',positive
'This suspenseful survival tale, smartass to its core, slaps a smile on your face that you\'ll wear all the way home.',positive
'In an age of digital chaos and deep emotional themes The Peanuts Movie keeps things sweet and simple, perfectly in tune with the qualities Schulz fans adore.',positive
'The Peanuts Movie may be simultaneously the most charming and the most daring experiment in human genetics ever conducted. At issue is whether the character summaries and back stories of fictional pop-culture figures can be passed from one generation to the next solely through DNA.',positive
'Peanuts is all about simplicity, and what the plot lacks in nuance and complexity is made up for with relatable characters whom people have spent a lifetime watching.',positive
'The efforts to stay true to the spirit of Schulz are worth a happy dance for kids and adults alike.',positive
'While it\'s more technically elaborate treatment than the characters have ever received, it\'s also gentler and more eye-pleasing than any of Blue Sky\'s other features. It‘s also a neat extension of Schulz\'s style—though, granted, no one needs to see Pig-Pen\'s permanent cloud of filth rendered more vividly.',positive
'Failure hovers over the film as much as it did in Schulz\'s comic strip, infusing even its most ebullient set pieces and designs with a sense of melancholy.',positive
'Lucy (Hadley Belle Miller) is still full of nickel-a-session psychotherapy, Linus still soulful enough to recognize his friend\'s heart. And Charlie\'s sister Sally (Mariel Sheets) still assumes Linus is her Sweet Baboo.',positive
'If The Peanuts Movie never quite reaches the melancholy of earlier films like A Boy Named Charlie Brown and Snoopy Come Home, it nonetheless respects the importance of failure and disappointment that Schulz always included in his storytelling.',positive
'Somehow, this Peanuts feels familiar, even cozy. I can\'t make any great claims for it, but it feels like the return of an old friend.',positive
'What\'s surprising — even wondrous — is how often Schulz\'s precisely crooked line work informs the big-budget gloss.',positive
'For those who know the strip well, The Peanuts Movie should feel like the first day of a new school year, reunited with a classroom full of familiar faces.',positive
'The comic strip\'s late creator Charles M. Schulz would undoubtedly approve of The Peanuts Movie, given his progeny have ensured the film remains true to his artistic and humanist vision.',positive
'This is a sweet, funny, smart, genuine all-ages movie with simple, timeless messages.',positive
'Frequently very funny, undeniably aimed at younger audiences, and true to the source material, The Peanuts Movie is too mild-mannered to win over brand new audiences, but it\'s going to please people who were already fond of the underlying property, and it should be a big nostalgia-driven hit for the studio.',positive
'A delightful romp that captures the spirit of the adored 65-year-old comic strip.',positive
'The film proves — in both style and attitude — a successful bridge between the old and the new, and one that, no matter its emotional slimness, ultimately never loses sight of the fretful angst with which all kids must, at some point, contend.',positive
'The voice work is on-target - the child actors, none of whom have played these parts before and many of whom have limited professional experience, nail their characters. They sound just like we expect them to sound.',positive
'Even with his glossy new look, Charlie Brown remains the Charlie Browniest.',positive
'The Peanuts Movie delivers genuine happiness with the door left open for woe.',positive
'An entertaining combination of humor and tenderness, The Peanuts Movie isn\'t just an all-ages crowd-pleaser. It\'s the perfect first feature film for a preschooler.',positive
'For all its third act nuttiness, The Perfect Guy really should have gone way crazier.',positive
'It uses convention to its advantage through an intriguing play with casting choices and bizarrely effective allusions to film history.',positive
'It\'s mindless entertainment with enough thrills and chuckles to make the time pass painlessly. Just don\'t examine anything too closely.',positive
'Refueled isn\'t a good movie by most metrics, but it is consistently committed to mainlining the basest action-movie pleasures at the expense of damn near everything else.',positive
'It\'s hard to deny the hedonistic joy in the way Delamarre plays with his various toys, and the goofball stunts—including the yacht-based finale, with a special appearance by a jet ski—are generally worth wandering through the dialogue desert.',positive
'A scary fun-house ride that expertly blends jittery tension and laugh-out-loud humor.',positive
'The Visit, M. Night Shyamalan\'s witty, crowd-jolting spook-house of an eleventh feature, is its writer-director\'s best movie since the tail-end of the last Clinton era. And it\'s the best studio horror flick in recent years, combining the but-what\'s-in-those-shadows? immersion of The Conjuring, James Wan\'s basement-wandering simulator, with the crack scripting and meta-cinematic surprises of Shyamalan\'s best early films.',positive
'The director M. Night Shyamalan has a fine eye and a nice, natural way with actors, and he has a talent for gently rap-rap-rapping on your nerves.',positive
'Refreshingly, this isn\'t so much a found-footage movie – although it was backed by Paranormal Activity overseers Blumhouse Productions – as it is a completed faux documentary, complete with onscreen titles and a cripplingly hilarious end-credits sequence featuring Tyler being Tyler.',positive
'Isn\'t the whole handheld real-video thing kind of old by now? Isn\'t the Shyamalanian-twist thing kind of old by now, too?',positive
'The low-budget thriller deftly mixes horror-movie moments, pure strangeness and comedy like a family-friendly David Lynch effort as it takes audiences on one really oddball trip to grandma\'s house.',positive
'The cast of mostly unfamiliar actors also serves The Visit well. Shyamalan has a gift for eliciting strong performances, even when his material is lacking.',positive
'No spoilers, except to say that cheap thrills can still be a blast. Not enough to make up for Shyamalan\'s awful After Earth, but it\'s a start.',positive
'When the trademark Shyamalan twist finally arrives, it doesn\'t synthesize anything other than the director\'s devotion to his signature gimmick.',positive
'A film so purely entertaining that you almost forget how scary it is. With all its terror, The Visit is an extremely funny film.',positive
'It may not be a complete return to form for the once-revered auteur, but as an unexpectedly chilling horror concoction defined by skillful scares, it\'s a significant step in the right direction.',positive
'It\'s vintage Shyamalan, with a twist.',positive
'It\'s a genuinely fun affair – let\'s not write it off as a cult classic just yet – with the smirking air of a confidant and mischievous filmmaker.',positive
'This is the first Shyamalan movie in a long time that viewers may be tempted to re-visit just to see how he pulls off his magic trick.',positive
'Like the film itself, it\'s simple but well-executed enough.',positive
'A refreshing (and memorably strange) genre piece, premised almost entirely on a child\'s willingness to accept grown-up weirdness as long as it ensures stability.',positive
'M. Night Shyamalan has come up with an unoriginal faux-doc horror picture that actually works like a demonic charm.',positive
'The Walk is a visionary high-wire act.',positive
'Working from a script co-written with Christopher Browne, director Robert Zemeckis (Forrest Gump) pulls off a fabulous trick of his own: delivering a mainstream entertainment that has, at its heart, a poetic sensibility.',positive
'Ignore the tell and focus on the show, spectacular in every sense.',positive
'After two hours of The Walk, I felt as if I\'d walked the wire myself. I was agitated and exhausted. During the movie, I was squirming and wincing, and a few times even had to close my eyes, just to find some relief.',positive
'A narrative feature can do what the documentary couldn\'t: re-create the tightrope act in full, glorious motion, rather than editing together surreptitiously snapped photos. These dizzying IMAX 3-D visuals truly are big-screen magic.',positive
'This is a love letter to lunacy (and an unspoken tribute to the iconic towers) that lets you feel what it\'s like to tread where only gods dare.',positive
'It\'s when the walk portion of The Walk arrives that this unevenly scripted, fact-based thriller achieves its full potential. Even without the suspense of uncertainty, the sequence achieves a bated-breath intensity and wonder.',positive
'A marvelous technical achievement when the director finally gets around to it.',positive
'As breathtakingly gorgeous and well acted as The Walk is, if you had to choose between the doc and this solid fictionalized version, I\'d say go with the documentary.',positive
'The rare movie that improves as it goes along, shedding its cliches and getting down to what matters.',positive
'The Walk is the movie that takes us up there, gives us the jitters and makes us titter along the way.',positive
'In the end, The Walk finds a graceful way to pay tribute not only to Petit\'s bravery and determination — but to the thousands lost on 9/11 in the buildings this daredevil loved so much.',positive
'Zemeckis turns the event into a kind of blockbuster Cinéma Pur – an almost avant-garde game of composition, movement and perspective, exhilaratingly attuned to form and space. (Mad Max: Fury Road did the same.) The camerawork is subtle and meticulous, the 3D head-spinningly well-applied.',positive
'In order to make the walk, and in order for it to matter to him, Philippe Petit has to comprehend it as real and impossible. Zemeckis teaches us the same lesson.',positive
'The Walk is broadly written with two clunky first acts that are saved, arguably superseded entirely, by its nerve-wracking, majestic and spectacular finish.',positive
'The problem — not fatal — with The Walk is that the narrative wire droops between the movie\'s opening and final sequences.',positive
'It would be swell if all of The Walk came together as beautifully as the computer effects do, but it would also be churlish not to appreciate what we do have. This film may not talk the talk, but it definitely walks the walk, and for that we are grateful.',positive
'Zemeckis is a master of using effects, but his films sometimes don\'t live up to them.... The Walk is different. The use of 3D, in particular, is so astonishing it practically wipes your memory of the silliness going on in France as Petit was learning his trade. Once Petit is on the wire, he is free, and the liberation is contagious.',positive
'The Walk, in its last half at least, is a dazzling piece of work, particularly in 3-D; even so, its most luminous effect is an actor.',positive
